BS,MSE,TIME
2,0.6932399496874064,58.91131949424744
2,0.4828690240921085,59.84724736213684
2,0.355318275834832,58.63749289512634
2,0.5281791614002501,58.47952222824097
2,0.7224276464666454,58.654149532318115
2,0.409440783442087,58.680275201797485
2,0.2824048213502346,58.34554362297058
2,0.46144944814204303,58.332196950912476
2,0.3928958095777102,58.348408222198486
2,0.8029048081406406,58.600043296813965
4,1.1845126177174938,31.33439612388611
4,0.2672696594455855,30.62902808189392
4,1.1283647768167855,31.104793548583984
4,0.20352055091494167,31.248375177383423
4,0.2412223583506556,31.476941347122192
4,0.8252363164369007,31.43358039855957
4,0.17860589527989706,31.59769320487976
4,0.2805422746146379,31.446621656417847
4,0.1457981936792462,31.548539638519287
4,0.3631010443545988,31.365811586380005
8,0.3100302364451638,18.02195715904236
8,0.3077518259706657,17.960788011550903
8,0.14607199646351754,17.940112352371216
8,0.22409153637263862,17.90053153038025
8,0.20339223598714778,17.99263048171997
8,0.12569864171156234,17.892029285430908
8,0.24148319782960442,18.036232471466064
8,0.11584530527724955,18.09320306777954
8,0.19012482661494787,17.90390110015869
8,0.11719233557906264,18.20618224143982
16,0.39910494773823013,11.229588747024536
16,0.270052227739033,11.34537148475647
16,0.17477515090780238,11.380527257919312
16,0.29173572739610626,11.227021217346191
16,0.17267815453569554,11.357912302017212
16,0.12237383703557818,11.215569257736206
16,0.18535760987879488,11.268556833267212
16,0.2722177091193752,11.312615394592285
16,0.13259016841275081,11.332331418991089
16,0.09998463922492191,11.25659990310669
32,0.4546943166378498,8.904376983642578
32,0.35321879695965036,8.942734956741333
32,0.19307677882547422,8.933528184890747
32,0.1711931513555138,8.850831508636475
32,0.11777141879620376,8.896252393722534
32,0.11379974996301828,8.896104097366333
32,0.1276040458231681,8.866106986999512
32,0.11809911168630952,9.038511037826538
32,0.09959330689204318,9.123615503311157
32,0.180388741030632,9.274702787399292
64,0.5791206277665788,7.907658576965332
64,1.7516199208678576,8.29203486442566
64,0.2928825163642555,7.8091816902160645
64,0.48382773555313513,7.936778545379639
64,0.20283974526331058,7.834991693496704
64,0.21130124365021574,7.770618677139282
64,0.15983352861796785,7.822320222854614
64,0.1508960311486214,7.675005674362183
64,0.27281167923644933,7.674114942550659
64,0.11873308831318173,7.8022072315216064
128,1.0018506444343427,7.367637872695923
128,0.5466886300028285,7.376646995544434
128,0.43539963432308015,7.344234466552734
128,0.809724597793198,7.426448345184326
128,0.2869178873741897,7.507910251617432
128,0.3388699112160176,7.463350057601929
128,0.35405046249667593,7.439468145370483
128,1.0495500435609375,7.44195032119751
128,0.20299713867421326,7.4560956954956055
128,0.1697653334059184,7.437793731689453
256,1.5806615247435758,7.225824594497681
256,1.1023487257959141,7.19623064994812
256,1.2644954912878474,7.14316987991333
256,0.8399736400619539,7.188926458358765
256,0.5874804807372682,7.2115020751953125
256,0.4390959652669032,7.242386341094971
256,0.34591970196831323,7.2153589725494385
256,0.32058374639964515,7.184311389923096
256,0.45917350043708055,7.199841737747192
256,0.26583623580137217,7.217633485794067
512,3.235405609447907,7.16597580909729
512,1.6864412736701289,7.146910667419434
512,1.1379181038045492,7.126187324523926
512,1.069684584954817,7.117709159851074
512,0.6953010075514573,7.132667779922485
512,0.7012159952910116,7.149434328079224
512,0.7884942885202015,7.142200231552124
512,1.8969181295102007,7.104126930236816
512,0.42952128808230317,7.127542495727539
512,0.5451742255991858,7.067417621612549
1024,7.698668269471396,7.286713361740112
1024,3.238696566280359,7.215197324752808
1024,2.3245637374296924,7.234220743179321
1024,1.858635584635201,7.245449066162109
1024,1.5711982248602163,7.234170198440552
1024,1.381829408437161,7.234445095062256
1024,1.1624883969295785,7.237926721572876
1024,1.062685008234337,7.221674203872681
1024,1.0164062639398856,7.200185060501099
1024,0.8802367555995481,7.222855091094971
2048,22.86099172354234,7.153515577316284
2048,5.066030367186281,7.143962621688843
2048,3.119128822904056,7.145395517349243
2048,2.443920791732388,7.144366979598999
2048,2.0404234509457004,7.208378314971924
2048,1.851699229634496,7.167921543121338
2048,1.52141539712708,7.1223297119140625
2048,1.3553478517431483,7.172613859176636
2048,1.2262080520763756,7.226162910461426
2048,1.1163800813761318,7.145249843597412
