BS,MSE,TIME
2,4.785272655314868e-19,68.8074848651886
2,1.0589067809416729e-13,69.24785470962524
2,7.658338559360239e-18,69.08370113372803
2,8.573076194406419e-16,69.32691287994385
2,1.2648829121110474e-14,68.97624397277832
2,6.845415491042859e-17,69.07214617729187
2,1.8139625601258032e-19,70.45582032203674
2,1.9261306200514723e-08,71.34537601470947
2,4.4480638949255004e-05,71.55370855331421
2,2.6756802341506733e-14,71.5811197757721
4,5.468160646504572e-13,38.847270011901855
4,0.0,39.07389283180237
4,0.0,39.27612233161926
4,0.0,40.579633712768555
4,0.0,41.89456105232239
4,0.0,42.457027435302734
4,0.0,41.311243772506714
4,0.0,41.87364888191223
4,0.0,41.53215956687927
4,0.0,44.01914048194885
8,1.7408297026122455e-13,28.35716199874878
8,9.150236124355615e-12,28.729175567626953
8,0.0,28.385122776031494
8,0.0,27.880714178085327
8,0.0,27.92394781112671
8,0.0,29.4085476398468
8,0.0,30.152973175048828
8,0.0,30.298110723495483
8,0.0,30.53523349761963
8,0.0,30.31711173057556
16,0.01660650791024154,20.395511150360107
16,5.3169745236305995e-11,21.096473693847656
16,1.539491710717367e-87,21.797219276428223
16,1.7672736475071816e-89,21.42570662498474
16,1.5905462827564634e-88,21.38800024986267
16,1.1310551344045962e-87,21.35836386680603
16,2.907378755323986e-43,20.96291160583496
16,4.455604938245216e-24,21.439729690551758
16,2.448413675007824e-07,21.654271841049194
16,0.00043440918638731896,21.791303873062134
32,0.0002256338197808156,17.6686749458313
32,1.1667510728160213e-05,17.692744493484497
32,7.1852125354709525e-06,17.86049795150757
32,5.084977564070226e-06,17.834604740142822
32,2.134198358716333e-06,17.926064014434814
32,2.134198358716333e-06,17.8931782245636
32,2.134198358716333e-06,17.76774287223816
32,2.134198358716333e-06,18.19047451019287
32,2.134198358716333e-06,18.314217567443848
32,2.134198358716333e-06,18.320516109466553
64,0.0,15.614244222640991
64,0.0,15.955334186553955
64,0.0,15.63959002494812
64,0.0,15.50513482093811
64,0.0,15.492829084396362
64,0.0,15.47700834274292
64,0.0,15.547681093215942
64,0.0,15.66123652458191
64,0.0,15.553794860839844
64,0.0,15.415307760238647
128,0.4741835096593263,14.587183713912964
128,0.33731458142943893,14.838204860687256
128,0.20356256869235168,14.7009437084198
128,0.10194715855726955,14.935410499572754
128,0.05080550967309083,14.488543272018433
128,0.03922364009582879,14.716489553451538
128,0.028132084439537408,14.889753341674805
128,0.018400274052565502,14.710370063781738
128,0.010717346501150138,14.722070693969727
128,0.005392498039714921,14.539699077606201
256,4.106937012693379e-12,14.22343397140503
256,0.0,18.108716249465942
256,0.0,20.922044038772583
256,0.0,20.86021590232849
256,0.0,21.00685453414917
256,0.0,20.877143621444702
256,0.0,20.998847007751465
256,0.0,20.783958196640015
256,0.0,20.755053997039795
256,0.0,20.983813285827637
512,0.009172616231761882,15.678611278533936
512,1.816819405089376e-06,11.302395820617676
512,1.1223911897936033e-06,11.147367000579834
512,9.925251125693536e-07,11.137255668640137
512,9.017154917522419e-07,11.186716318130493
512,8.620174886381449e-07,11.109975099563599
512,8.20270481334262e-07,11.458443641662598
512,8.054919175215502e-07,11.263007640838623
512,7.981849066872826e-07,11.51761269569397
512,7.968815938191653e-07,11.545976400375366
1024,0.4504896465974184,11.221641540527344
1024,0.14673949075081882,11.19394826889038
1024,0.10840101476825571,11.105159997940063
1024,0.10804089230518432,11.08125352859497
1024,0.10762772490844341,10.880014419555664
1024,0.10716568453803177,11.013826608657837
1024,0.10665783668784812,11.080138683319092
1024,0.10610635966312375,11.032389879226685
1024,0.1055130546029126,11.038208723068237
1024,0.1048793667825274,11.028725147247314
2048,0.199958200774919,10.961024761199951
2048,0.22621843982691203,10.98539423942566
2048,0.22715042090166634,11.02537226676941
2048,0.22650015056741776,11.050141334533691
2048,0.22567338249155,11.017391443252563
2048,0.22475184293677675,10.95151662826538
2048,0.22374644233222885,10.971733331680298
2048,0.22266332679308576,11.001590728759766
2048,0.22150706251324337,11.01895785331726
2048,0.22028157100534426,11.019758462905884
