BS,MSE,TIME
16,0.452511101689225,21.867955684661865
16,0.7826955701557864,28.958021640777588
16,0.19669130439344001,29.44778871536255
16,0.14197131670082544,29.229378938674927
16,0.29200333117846466,29.44644570350647
16,0.1729655529858179,29.555567979812622
16,0.12509989706748212,29.184661149978638
16,0.2400603441184375,29.729322910308838
16,0.5497805684345817,29.19108510017395
16,0.25105360949888844,29.41703486442566
32,0.3693829428875363,25.133368730545044
32,0.6721776533966125,24.966408491134644
32,0.7379353676798204,25.11685347557068
32,0.28317608058172744,25.1782546043396
32,0.11016906025520086,25.40757179260254
32,0.24528510547909346,25.120397329330444
32,0.11141990623584454,25.210811853408813
32,0.25923633249413386,24.968923568725586
32,0.08931899983787989,25.02437973022461
32,0.14743143415666693,24.9551899433136
64,0.6509091484903199,22.825953245162964
64,0.4483249996872101,22.69601321220398
64,0.3021948242797548,22.72894549369812
64,0.8217443394079914,22.693551778793335
64,0.22687568892301935,22.65007996559143
64,0.18759232916342297,22.658389806747437
64,0.5585879590222542,22.591023921966553
64,0.33629470661226085,22.622084140777588
64,0.9347523651379787,22.726898431777954
64,0.15114457218521213,22.652762413024902
128,0.9793742569893473,21.913896322250366
128,0.7837201890791611,21.632091522216797
128,1.0747357555331565,21.61468744277954
128,0.3307956190650062,21.64948010444641
128,0.27977312896144074,21.644970655441284
128,0.2512261743684289,21.65583372116089
128,0.2276776170594805,21.713885068893433
128,0.3085007013241497,21.65589714050293
128,0.6152527519466289,21.734525680541992
128,0.230558882828273,21.74285912513733
256,1.4301617405485252,21.4621102809906
256,0.872699959143173,21.356487035751343
256,0.662000781385488,21.35006332397461
256,0.7124596410421649,21.373919010162354
256,0.42430554946700194,21.37240695953369
256,0.3556972307411871,21.373196601867676
256,0.3807795096239649,21.373659133911133
256,0.3892830033107147,21.34720230102539
256,0.30088244054765256,21.400046348571777
256,0.8983422286197902,21.36158061027527
512,2.5105207810258663,21.3018639087677
512,1.4951786903046653,21.34249210357666
512,1.1280258965064043,21.336784839630127
512,1.2051889192800946,21.28978991508484
512,0.8807605804713047,21.329994916915894
512,0.7917039108001331,21.306452751159668
512,0.6245508932856572,21.316274166107178
512,0.5361765242036988,21.33049774169922
512,1.1089749035766505,21.28867793083191
512,0.732017942533752,21.30963373184204
1024,8.373354185251273,21.375871896743774
1024,3.7985365692575166,21.778825283050537
1024,2.3970486494779872,21.407417058944702
1024,1.780721728509814,21.463658094406128
1024,1.4387390372300621,21.445863246917725
1024,1.1759456370247172,21.44438076019287
1024,1.0020164120946404,21.343571186065674
1024,0.8716289235892919,21.431177377700806
1024,0.78041994680869,21.388762712478638
1024,0.9667925655673022,21.404789686203003
