MAE,TIME
0.8633412285327912,14.507429838180542
0.5491410626411438,17.340747356414795
0.6381076368331909,17.432769536972046
0.40887371096611025,17.48693013191223
0.456838728427887,17.724546194076538
0.9879187400817872,17.406567335128784
0.7683179008960724,17.61328148841858
0.28073142380714416,17.291465997695923
0.46693200459480283,17.211312294006348
