BS,MSE,TIME
16,1.4263465887859115,29.764829397201538
16,0.7333465141254579,29.4684054851532
16,0.6069040782886689,29.30572485923767
16,0.6348429627495571,29.02671480178833
16,2.621631162744708,29.273505687713623
16,0.725027870918985,29.329861879348755
16,0.7373929698111722,29.060432195663452
16,0.37220167474827615,29.336743593215942
16,0.6015992035239252,29.33579134941101
16,0.34241059761165527,29.300830841064453
32,1.263953316009791,25.19037890434265
32,1.0165127798733302,25.126432418823242
32,7.386668635084812,25.040736436843872
32,0.7852798939182584,24.985121965408325
32,0.45366481361232147,25.026499271392822
32,0.876136204008518,25.035032987594604
32,0.9855965010109153,25.127685070037842
32,2.0342053206960378,24.89317488670349
32,0.39686715896529934,24.827173709869385
32,0.6870325186487447,25.042257070541382
64,2.7636189382196203,22.560426712036133
64,1.39222738338497,22.61884093284607
64,1.2814719537654629,22.512962579727173
64,0.9602463612584892,22.57238483428955
64,0.8155984642393087,22.546308040618896
64,0.6498471948527498,22.553619146347046
64,4.174330764101792,22.538667678833008
64,1.6875301759316808,22.5399649143219
64,1.43342644075664,22.619650840759277
64,0.5455775143175328,22.468329668045044
128,2.7021146207774134,21.670379400253296
128,1.7837639563426453,21.490827798843384
128,1.2966247610558304,21.4994478225708
128,1.0474093337460657,21.55465841293335
128,0.8535547593361614,21.515706777572632
128,1.661822877734463,21.484824419021606
128,1.660346516856976,21.515789031982422
128,0.8567507325397339,21.561537742614746
128,0.781739932532802,21.513723611831665
128,0.6284683202120533,21.55336308479309
256,6.164610915851922,21.308520078659058
256,3.3935526337824196,21.276611328125
256,2.352246809962955,21.299254179000854
256,1.8128851844660356,21.278191328048706
256,1.519554818260156,21.290742874145508
256,1.338230276238863,21.302778959274292
256,1.3143185489890923,21.291043996810913
256,1.4489806240447274,21.30526614189148
256,0.9704531540784781,21.317688465118408
256,1.4548034937443066,21.30785346031189
512,10.278172999363521,21.237359762191772
512,6.0228624586481905,21.268040657043457
512,4.36377158048176,21.25274920463562
512,3.3599588820974025,21.256016492843628
512,2.7554865161541735,21.227689743041992
512,2.4840351616214975,21.253210306167603
512,2.1027561056221895,21.20929765701294
512,1.876971763301178,21.225884675979614
512,1.709672358605641,21.243685245513916
512,1.7096704529827242,21.24928379058838
1024,31.076603109914704,21.622899293899536
1024,12.999250557957682,21.448997259140015
1024,8.670993348033589,21.315105199813843
1024,6.662756707413137,21.339103937149048
1024,5.491422736648174,21.454205751419067
1024,4.669265554060048,21.3329496383667
1024,4.086360528201774,21.340606689453125
1024,3.624324206013458,21.295540809631348
1024,3.32920818642856,21.30303716659546
1024,3.05385668761656,16.398396492004395
