MSE,TIME
0.6112624273929977,17.014052152633667
0.6880338603554994,17.442173719406128
0.20207970592075536,17.47930598258972
0.40968324197894607,17.45552110671997
0.19764728831701261,17.473552942276
0.2784850417674985,17.351729154586792
0.5547090252455842,17.0739848613739
0.23502720357879708,17.112565517425537
0.2056548789437902,14.929009675979614
