BS,MSE,TIME
16,60.933004758246604,11.837071657180786
16,35.31941118061821,12.058367252349854
16,37.74358902760744,11.895230293273926
16,61.90688825414649,11.187749862670898
16,37.845362552785424,11.270136594772339
16,32.79219947765439,11.036083936691284
16,30.11069431105871,10.956964254379272
16,30.371716637388587,10.915135860443115
16,43.73816020295354,10.92989730834961
16,30.78309523715088,11.144465923309326
32,65.55451183751642,8.975048780441284
32,60.37700852287357,8.904387950897217
32,45.37115185063411,8.90023136138916
32,48.19135299632628,8.900588750839233
32,43.301438085120715,8.901246070861816
32,34.092773588511655,8.839754819869995
32,47.7853477174712,8.841853380203247
32,36.612100363530175,8.908134698867798
32,41.78667385928887,8.857200622558594
32,37.04031579300461,8.908932209014893
64,1234.7601741808357,7.71824312210083
64,475.06508159925846,7.689661026000977
64,38.407346075747185,7.730841875076294
64,44.98557151473885,7.728050231933594
64,63.82623735433279,7.707959175109863
64,63.71034171742862,7.752269268035889
64,45.060900623993945,7.761395215988159
64,45.99013182967704,7.733683347702026
64,41.303637392181614,7.7487499713897705
64,37.06196877836228,7.724987268447876
128,752.4933907294808,7.381048202514648
128,606.0887241048214,7.341998338699341
128,867.4841245717319,7.321183443069458
128,452.98133686557486,7.360329866409302
128,436.9154639469262,7.3672544956207275
128,172.18856036979346,7.431009531021118
128,80.69602134272398,7.340275049209595
128,86.24973262167373,7.3656089305877686
128,100.28076060035306,7.3602399826049805
128,46.310584661691706,7.347002744674683
256,945.4551525863943,7.182796001434326
256,1090.8175627319495,7.1650731563568115
256,852.6560798234206,7.158128976821899
256,417.469709831932,7.182976007461548
256,181.75973746848652,7.156193256378174
256,156.16676752500138,7.171921968460083
256,107.67536109154278,7.148637056350708
256,118.63744331359993,7.159334421157837
256,68.6588303898842,7.161877870559692
256,68.04532456593968,7.16437029838562
512,1083.8575432226116,7.156907796859741
512,1130.8627799463552,7.143817663192749
512,1357.8492804968953,7.132969379425049
512,1204.1970786181864,7.137615919113159
512,1016.9320525703363,7.116412401199341
512,917.161756885514,7.111427068710327
512,555.179472813183,7.11388087272644
512,133.63147625532224,7.117228984832764
512,101.78513180268256,7.10921573638916
512,46.42731973493446,7.116160154342651
1024,383.48098487737246,7.146785497665405
1024,549.3879492405446,7.133477210998535
1024,534.4794934847428,7.129369020462036
1024,355.7902337668077,7.1613829135894775
1024,612.9007622949376,7.126194715499878
1024,300.91935796136147,7.147949934005737
1024,392.33987228041076,7.127052068710327
1024,441.1710812218614,7.1488542556762695
1024,466.781255837547,7.123172760009766
1024,378.08208092562353,7.148041009902954
