BS,MSE,TIME
16,0.7787169990421887,11.36812424659729
16,0.598482242545833,11.108067989349365
16,0.21364943039782452,11.237443685531616
16,0.15987873263418645,11.027411460876465
16,0.253714532821873,10.971945762634277
16,0.2158398355843622,10.988028764724731
16,0.11323098084651212,11.284115552902222
16,0.11638181991866513,11.008091688156128
16,0.8298591933851334,11.083739519119263
16,0.15100842844012632,11.085559606552124
32,0.5113405045917829,8.950686931610107
32,0.23196883222058168,8.851842403411865
32,1.5102077972626977,8.754645586013794
32,0.297950212931263,8.739087104797363
32,0.12615482728223917,8.710684537887573
32,0.44218175204052634,8.77064824104309
32,0.1276438382422124,8.854347467422485
32,0.11155444475003787,8.898226737976074
32,0.09693679523693317,8.815482378005981
32,0.29925550805734735,8.76679539680481
64,0.9377867207358312,7.655500173568726
64,0.553608969022997,7.63364052772522
64,0.3388633987084434,7.768620252609253
64,1.9748289687381082,7.80474591255188
64,0.33678565095054847,7.873955726623535
64,0.2722254729630433,7.807809352874756
64,0.6619557213197841,7.769987344741821
64,0.2518087200176445,7.7144529819488525
64,0.22916232443731316,7.816821813583374
64,0.13098505418090448,7.8015830516815186
128,1.245758036373327,7.3119215965271
128,0.503684024232188,7.349830627441406
128,0.6287552476227932,7.446042060852051
128,0.3924935805849974,7.329787015914917
128,0.27065710964894835,7.369935512542725
128,0.23697201698361706,7.272752046585083
128,0.22413750783175837,7.381008148193359
128,0.4423468093803061,7.427289724349976
128,0.3049754657207263,7.3545873165130615
128,0.21324492366669984,7.244274616241455
256,1.491620499806771,7.209294080734253
256,0.9113522039402197,7.132705926895142
256,0.7396437136404378,7.089982032775879
256,0.5170648822909124,7.210914611816406
256,0.4691714058545135,7.217969179153442
256,0.3725900348479367,7.250839710235596
256,0.3411395635973469,7.148601293563843
256,0.4664348159055042,7.181702613830566
256,0.30019546132619496,7.303132057189941
256,0.9205257977763331,7.07674765586853
512,2.2688209618704596,7.074159860610962
512,1.3571381945205139,7.021344184875488
512,1.0331949630031223,7.01567816734314
512,0.857832576324907,7.091041326522827
512,0.7146600888115158,7.01403546333313
512,0.6519527798699353,7.109090805053711
512,0.534941941104314,7.072400331497192
512,0.7796667256159547,7.135281085968018
512,0.4475623421728023,7.050407648086548
512,0.4602074333136715,7.017150640487671
1024,7.96729949019848,7.315431594848633
1024,3.759329905411339,7.271202325820923
1024,2.383179043174672,7.30888819694519
1024,1.7452174757880938,7.294790267944336
1024,1.414648344942396,7.357065439224243
1024,1.1537904623033326,7.1754748821258545
1024,1.0081131505785312,7.222642421722412
1024,0.8564322564354914,7.240424156188965
1024,0.7741835460076366,7.23480749130249
1024,0.9290402220428247,7.193066596984863
