6.734200439453125000e+02
4.384429659694433212e-03
6.479008123278617859e-03
7.073072716593742371e-03
7.044774945825338364e-03
6.768891587853431702e-03
6.385278422385454178e-03
5.967832636088132858e-03
5.720278248190879822e-03
5.555079318583011627e-03
5.373579449951648712e-03
5.164248868823051453e-03
5.049885716289281845e-03
4.816279746592044830e-03
4.616535268723964691e-03
4.288416355848312378e-03
4.113859497010707855e-03
3.923100419342517853e-03
3.546478692442178726e-03
3.252199385315179825e-03
3.065924625843763351e-03
2.861858345568180084e-03
2.547696931287646294e-03
2.477463334798812866e-03
2.230266341939568520e-03
2.166349207982420921e-03
2.115481300279498100e-03
2.129720756784081459e-03
2.006950788199901581e-03
1.886401791125535965e-03
2.009345218539237976e-03
1.879220828413963318e-03
1.692754449322819710e-03
1.760233426466584206e-03
1.792155206203460693e-03
1.679006498306989670e-03
1.789947855286300182e-03
1.633728388696908951e-03
1.639815745875239372e-03
1.600059214979410172e-03
1.691972836852073669e-03
1.494304277002811432e-03
1.545841339975595474e-03
1.419169711880385876e-03
1.401947112753987312e-03
1.450962154194712639e-03
1.393522834405303001e-03
1.360801514238119125e-03
1.347008743323385715e-03
1.339931041002273560e-03
1.305540557950735092e-03
1.140201697126030922e-03
1.137916930019855499e-03
1.194193493574857712e-03
1.185887027531862259e-03
1.140533247962594032e-03
1.152686309069395065e-03
1.083570066839456558e-03
1.004765275865793228e-03
1.035719877108931541e-03
1.024730736389756203e-03
1.006087171845138073e-03
9.168509277515113354e-04
9.670571307651698589e-04
9.291252354159951210e-04
8.807703852653503418e-04
8.057380327954888344e-04
7.928764680400490761e-04
8.151495712809264660e-04
7.559242658317089081e-04
7.060036296024918556e-04
7.113555911928415298e-04
7.136644562706351280e-04
7.261366117745637894e-04
6.742148543708026409e-04
6.399475969374179840e-04
6.401460850611329079e-04
5.931933992542326450e-04
5.928531754761934280e-04
5.479464307427406311e-04
5.542995641008019447e-04
5.378752830438315868e-04
5.064434371888637543e-04
5.604323232546448708e-04
5.016296636313199997e-04
4.772504616994410753e-04
4.231883795000612736e-04
4.466877435334026814e-04
4.476952017284929752e-04
3.912253887392580509e-04
4.070900031365454197e-04
3.862464218400418758e-04
3.706562274601310492e-04
3.521691542118787766e-04
3.684272232931107283e-04
3.521906328387558460e-04
3.271586319897323847e-04
3.084671625401824713e-04
3.084295021835714579e-04
2.938959514722228050e-04
2.996525727212429047e-04
2.753795706667006016e-04
2.789256977848708630e-04
2.673317794688045979e-04
2.500740229152143002e-04
2.317941689398139715e-04
2.397689822828397155e-04
2.178815193474292755e-04
2.167124184779822826e-04
2.293258730787783861e-04
1.958604261744767427e-04
1.979144872166216373e-04
2.000936801778152585e-04
1.678414409980177879e-04
1.866214734036475420e-04
1.584745768923312426e-04
1.621663541300222278e-04
1.668341865297406912e-04
1.390763354720547795e-04
1.411831035511568189e-04
